"player_name","league","stat","stat_short","line","odds_tier","status","start_time","home_team","away_team","duration","player_team","player_position","description","adjusted_odds","flash_line","is_promo","is_live","is_live_scored","in_game","refundable","rank","projection_type","board_time","updated_at","hot","tv_channel","custom_image","event_type","end_time","today","player_team_name","player_market","player_image","player_jersey","player_combo","player_id","projection_id","league_id","game_start","game_end","game_status","game_is_live","home_team_name","home_team_market","home_team_color","away_team_name","away_team_market","away_team_color","projection_type_name","stat_rank"
"Dylan Harper","NBA","Pts+Rebs+Asts","PRA","17.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","G","MIN",,,"false","false","true","false","true","3132","Single Stat","2026-05-05T00:24:52.516-04:00","2026-05-05T00:37:24.358-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/manual/DylanHarper.png","2","false","271607","11881412","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","1"
"Jaden McDaniels","NBA","Pts+Asts","Pts+Asts","17.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","MIN","F","SAS",,,"false","false","true","false","true","3134","Single Stat","2026-05-05T00:24:55.152-04:00","2026-05-05T00:24:54.249-04:00",,,,"team",,,"Timberwolves","Minnesota","https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp","3","false","25445","11881433","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","10"
"Stephon Castle","NBA","Points","Points","16.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","G","MIN",,,"false","false","true","false","true","3146","Single Stat","2026-05-05T00:25:16.481-04:00","2026-05-05T00:28:54.851-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/players/NBA/Stephon_Castle_NBA_player_3nImU3v39rqjCKdKG1wdfekq.webp","5","false","217804","11881602","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","0"
"Anthony Edwards","NBA","FG Attempted","FG Attempted","16.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","MIN","G","SAS",,,"false","false","true","false","true","3150","Single Stat","2026-05-04T11:53:00.000-04:00","2026-05-05T11:57:19.873-04:00",,,,"team",,,"Timberwolves","Minnesota","https://static.prizepicks.com/images/players/NBA/Anthony_Edwards_NBA_player_rhlEP3GCAg5LDJD8uChjFU81.webp","5","false","188017","11883288","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","12"
"Devin Vassell","NBA","Pts+Asts","Pts+Asts","15.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","G-F","MIN",,,"false","false","true","false","true","3151","Single Stat","2026-05-05T00:24:48.508-04:00","2026-05-05T00:52:02.501-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/players/NBA/Devin_Vassell_NBA_player_1FsPF0NOGQH4fepI0eeG7MYw.webp","24","false","56347","11881380","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","10"
"Victor Wembanyama","NBA","Rebs+Asts","Rebs+Asts","15.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","F-C","MIN",,,"false","false","true","false","true","3153","Single Stat","2026-05-05T00:25:23.763-04:00","2026-05-05T01:20:33.938-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/players/NBA/Victor_Wembanyama_NBA_player_2EsUEdOt5xmywxPr6qxPdHNs.webp","1","false","173819","11881665","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","7"
"Julian Champagnie","NBA","Pts+Rebs+Asts","PRA","15.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","F","MIN",,,"false","false","true","false","true","3154","Single Stat","2026-05-05T00:31:31.968-04:00","2026-05-05T00:38:04.211-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/players/NBA/Julian_Champagnie_NBA_player_wWXts7QJavucRoRUsMbfxn9.webp","30","false","125266","11881802","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","1"
"Dylan Harper","NBA","Pts+Asts","Pts+Asts","14.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","G","MIN",,,"false","false","true","false","true","3165","Single Stat","2026-05-05T00:24:51.839-04:00","2026-05-05T09:36:34.660-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/manual/DylanHarper.png","2","false","271607","11881406","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","10"
"Dylan Harper","NBA","Pts+Rebs","Pts+Rebs","14.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","SAS","G","MIN",,,"false","false","true","false","true","3166","Single Stat","2026-05-05T00:24:52.252-04:00","2026-05-05T00:44:38.531-04:00",,,,"team",,,"Spurs","San Antonio","https://static.prizepicks.com/images/manual/DylanHarper.png","2","false","271607","11881408","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","18"
"Jaden McDaniels","NBA","Points","Points","14.5","standard","pre_game","2026-05-06T21:40:00.000-04:00","SAS","MIN","Full","MIN","F","SAS",,,"false","false","true","false","true","3168","Single Stat","2026-05-05T00:24:54.601-04:00","2026-05-05T00:28:22.341-04:00",,,,"team",,,"Timberwolves","Minnesota","https://static.prizepicks.com/images/players/NBA/Jaden_McDaniels_NBA_player_5g61PFxozCBSlBXJV6b3TEWs.webp","3","false","25445","11881429","7","2026-05-06T21:30:00.000-04:00",,"scheduled","false","Spurs","San Antonio","C4CED4","Timberwolves","Minnesota","236192","Single Stat","0"
